genes	TCGA-AB-2803-03	TCGA-AB-2805-03	TCGA-AB-2806-03	TCGA-AB-2808-03	TCGA-AB-2810-03	TCGA-AB-2811-03	TCGA-AB-2812-03	TCGA-AB-2813-03	TCGA-AB-2814-03	TCGA-AB-2815-03	TCGA-AB-2816-03	TCGA-AB-2817-03	TCGA-AB-2818-03	TCGA-AB-2819-03	TCGA-AB-2820-03	TCGA-AB-2821-03	TCGA-AB-2822-03	TCGA-AB-2823-03	TCGA-AB-2824-03	TCGA-AB-2825-03	TCGA-AB-2826-03	TCGA-AB-2828-03	TCGA-AB-2830-03	TCGA-AB-2832-03	TCGA-AB-2833-03	TCGA-AB-2834-03	TCGA-AB-2835-03	TCGA-AB-2836-03	TCGA-AB-2837-03	TCGA-AB-2838-03	TCGA-AB-2839-03	TCGA-AB-2840-03	TCGA-AB-2841-03	TCGA-AB-2842-03	TCGA-AB-2843-03	TCGA-AB-2844-03	TCGA-AB-2845-03	TCGA-AB-2846-03	TCGA-AB-2847-03	TCGA-AB-2848-03	TCGA-AB-2849-03	TCGA-AB-2851-03	TCGA-AB-2853-03	TCGA-AB-2854-03	TCGA-AB-2855-03	TCGA-AB-2856-03	TCGA-AB-2857-03	TCGA-AB-2858-03	TCGA-AB-2859-03	TCGA-AB-2860-03	TCGA-AB-2861-03	TCGA-AB-2862-03	TCGA-AB-2863-03	TCGA-AB-2865-03	TCGA-AB-2866-03	TCGA-AB-2867-03	TCGA-AB-2868-03	TCGA-AB-2869-03	TCGA-AB-2870-03	TCGA-AB-2871-03	TCGA-AB-2872-03	TCGA-AB-2873-03	TCGA-AB-2874-03	TCGA-AB-2875-03	TCGA-AB-2876-03	TCGA-AB-2877-03	TCGA-AB-2878-03	TCGA-AB-2879-03	TCGA-AB-2880-03	TCGA-AB-2881-03	TCGA-AB-2882-03	TCGA-AB-2883-03	TCGA-AB-2884-03	TCGA-AB-2885-03	TCGA-AB-2886-03	TCGA-AB-2887-03	TCGA-AB-2889-03	TCGA-AB-2890-03	TCGA-AB-2891-03	TCGA-AB-2892-03	TCGA-AB-2893-03	TCGA-AB-2894-03	TCGA-AB-2895-03	TCGA-AB-2896-03	TCGA-AB-2897-03	TCGA-AB-2898-03	TCGA-AB-2899-03	TCGA-AB-2900-03	TCGA-AB-2901-03	TCGA-AB-2903-03	TCGA-AB-2904-03	TCGA-AB-2908-03	TCGA-AB-2910-03	TCGA-AB-2911-03	TCGA-AB-2912-03	TCGA-AB-2913-03	TCGA-AB-2914-03	TCGA-AB-2915-03	TCGA-AB-2916-03	TCGA-AB-2917-03	TCGA-AB-2918-03	TCGA-AB-2919-03	TCGA-AB-2920-03	TCGA-AB-2921-03	TCGA-AB-2924-03	TCGA-AB-2925-03	TCGA-AB-2927-03	TCGA-AB-2928-03	TCGA-AB-2929-03	TCGA-AB-2930-03	TCGA-AB-2931-03	TCGA-AB-2932-03	TCGA-AB-2933-03	TCGA-AB-2934-03	TCGA-AB-2935-03	TCGA-AB-2936-03	TCGA-AB-2937-03	TCGA-AB-2938-03	TCGA-AB-2939-03	TCGA-AB-2940-03	TCGA-AB-2941-03	TCGA-AB-2942-03	TCGA-AB-2943-03	TCGA-AB-2944-03	TCGA-AB-2946-03	TCGA-AB-2948-03	TCGA-AB-2949-03	TCGA-AB-2950-03	TCGA-AB-2952-03	TCGA-AB-2954-03	TCGA-AB-2955-03	TCGA-AB-2956-03	TCGA-AB-2959-03	TCGA-AB-2963-03	TCGA-AB-2964-03	TCGA-AB-2965-03	TCGA-AB-2966-03	TCGA-AB-2967-03	TCGA-AB-2969-03	TCGA-AB-2970-03	TCGA-AB-2971-03	TCGA-AB-2972-03	TCGA-AB-2973-03	TCGA-AB-2975-03	TCGA-AB-2976-03	TCGA-AB-2977-03	TCGA-AB-2978-03	TCGA-AB-2979-03	TCGA-AB-2980-03	TCGA-AB-2981-03	TCGA-AB-2983-03	TCGA-AB-2984-03	TCGA-AB-2985-03	TCGA-AB-2986-03	TCGA-AB-2987-03	TCGA-AB-2988-03	TCGA-AB-2990-03	TCGA-AB-2991-03	TCGA-AB-2993-03	TCGA-AB-2994-03	TCGA-AB-2995-03	TCGA-AB-2996-03	TCGA-AB-2998-03	TCGA-AB-2999-03	TCGA-AB-3000-03	TCGA-AB-3002-03	TCGA-AB-3005-03	TCGA-AB-3006-03	TCGA-AB-3007-03	TCGA-AB-3008-03	TCGA-AB-3009-03	TCGA-AB-3011-03	TCGA-AB-3012-03
ARG1	2.1681762487716174	1.7369250554467257	1.7775207632198757	6.148739856453027	3.8714609241069553	1.4444410375254098	0.4545668738171269	1.3530603502726404	4.180757822037835	1.0828981797049924	1.8914760276231046	1.3182464699253522	3.8480696376505215	1.9581462795666784	1.3262873027771285	2.8971144315258304	1.8660857191625642	1.8053544796385577	2.5850618985641862	1.9793759419029264	1.572173784295119	1.4347421074441957	1.9697104026300742	0.836876829662156	2.488475695749649	3.2228209938896732	0.792890177991076	2.147177526773426	2.499287892506638	2.4342192436260905	1.2575877645707685	1.126572355756636	1.8007334301159315	1.3879674351625653	2.3041200550667735	1.2528016235157313	1.9129556605372517	1.780486417787511	1.9841917970257796	1.214056788959022	1.7756444913805005	1.6758773821742992	0.7588592963528189	2.2947712001368483	0.8735788093380439	1.7976072400657568	2.7551228946435877	1.7358429726593005	1.7107676547078317	2.4370013604925127	1.3644768291984786	1.3810736935389354	3.3787688652826375	1.5228693764059855	1.6602356263873137	2.95612549423568	2.0083619366275087	1.667569592431029	1.8887670839556172	2.0360079868201613	1.3664924392232187	1.3426387525471686	1.6671506909864338	1.282644124748355	1.6920679302327528	0.45089685503000787	2.293735156864413	0.765612263421076	1.1822729306561826	2.0268074858061116	1.6399101459002026	0.8248228464993215	1.6988626902692872	1.5764483706946812	1.4508326058053136	1.7261394084190265	1.5846725835517042	2.1328257187116684	1.3653529453876772	2.663476823474811	0.8974742703948735	0.03716410096337164	0.8004062470703488	0.9720517596285667	1.8497748687750448	3.7707081935597113	1.8771396624236978	1.4473888344522372	1.604405495118666	1.4905400292504734	1.772699111615026	1.773211393570719	0.7175644756985413	1.292214204305603	0.8510369582072066	1.3414705750102662	1.8718958342852954	2.609397303880467	2.6896447857780554	1.606428986057777	1.623681506407781	1.8639792776095447	1.8645331043209694	1.2156956082234434	1.5366144184649322	1.2108065243999917	1.9511757324565107	0.8690627635797146	2.420967654643917	1.4159774368991478	0.7174454587182542	0.6933807276257227	2.1844399478869985	1.929785662352291	1.5620953758427198	1.936585146115032	1.8120072642929408	2.3710567174367636	2.77875126446048	2.373334487883618	2.222841192671458	1.6984654159882506	1.9596701249680564	3.0406814757826783	1.3417662688728758	2.7140997004794087	1.6108808706608801	1.632689275754613	1.9083919270130423	1.5743130319962422	2.122154024120677	1.2417915432264603	1.5463835334679992	2.600131723916867	1.902802206925756	1.4243114968325177	1.5243001789690709	1.6851563739956816	1.1155809152439247	2.4629197553536777	1.3075842679622145	1.5389716011851036	2.662398425184003	1.973706611337061	0.5872624696999775	1.3768469763750684	1.407410343266207	1.6880029634655358	1.3064246764726768	2.9717406863518683	1.8937440596558552	1.190142747888972	1.1581388519847025	1.2923922111428343	2.355707035912692	1.218492112576044	1.8116258911427838	1.1649104339617207	1.5781993685942197	2.32705243322906	1.9318033413789326	1.5664480451691638	0.6296296213894763	1.6910351569011333	1.8636034469866072	1.6760477837296648	1.2607516324098356	1.2862003479803121	1.3284003938087814	2.109257923379303	1.8308316523824946	1.837572943717273	2.0602334996480067
ARG2	0.4798404751772374	0.8588798664459629	1.04291834253012	0.8068025001181525	-0.14790394022183495	0.6800180181577371	1.0379997933450262	0.6758419322008571	0.7078800402282983	0.5376584198286887	0.37007709972895686	1.3370700163725737	0.9814401934029551	0.7955462645969007	1.6903627250827808	1.5383307277700564	2.299353323962306	1.4626869392299673	0.7893082633887021	0.5308800102290148	0.22133033482091324	0.47664260768056543	1.7107942891508587	0.41841515078819125	1.1588276805922684	1.2980159329476377	0.5164618180370208	0.7893420057340927	0.7846594570960512	1.2594306496426464	0.6940758161577731	0.9442200885490974	0.7024620951727281	0.7521112904023024	1.3698721891610148	0.2261826012767605	1.0786703537927922	0.4294442525653306	2.1858769501848387	0.23148580340392844	2.186916658551223	0.6453267789103503	0.7568264053922817	1.0452505965954755	2.042247796886145	1.1958635886946238	1.836852050348317	1.056897126175933	1.5018497308552918	1.7255422854504494	0.9975396785089581	0.9260381794440997	2.2405017390118425	1.0748469849904767	0.8964815670734998	1.5572763708049178	1.6645816242958258	1.8246578155477846	0.45855536047385215	1.355104155932998	1.3245202052212957	0.4799822858037821	0.7988339531009538	1.5537833676187018	0.9585500512070659	0.5394944445092378	1.7157116249679132	1.7778177328595257	0.5161031850120494	0.9032264992129058	1.6548981628463615	1.60751041217681	0.5491883133729258	1.206302290805664	0.9611426670377483	1.3523317305208193	0.3217355780137483	1.435703740214196	1.6575629304420572	0.9353242280417824	0.3654055157836362	1.5047558131516778	-0.06365898484930632	0.100376822778939	0.40925307071468353	1.8847955010277975	1.2439285662947346	0.7981130994958479	1.3964485953304404	-0.69605877934484806	1.851228747839853	1.2986333262648664	0.3900111297649911	0.4602178952218834	0.35530021045810134	1.1152954505501667	0.48116503843406466	0.9377715070451549	0.9535837614395462	0.3122069006304722	0.8973966228837211	1.2464210748143092	1.6852358459314232	0.22514055814917544	0.3607258037328025	0.5841003632394255	1.6276465895310435	1.5377064260037239	2.0703730630684256	0.10056485941539339	0.43337568274769467	0.21416433894080367	0.7507953865741719	0.7294755384010996	1.0911200978263897	1.9193715705806023	1.4519402171680982	1.1307514673375065	0.9774107627038218	1.1968473912153428	1.004052790361654	0.8838975981609627	2.0676086496187627	2.420035212552916	0.18767647370031515	0.2864797229071474	0.6940233077062334	1.5341123168681037	1.4650013457094486	0.5297422633670656	1.1899483790356955	0.10438825597516743	1.558430244535503	0.6570331836400634	0.9400774841246715	0.38543907111294917	1.7753798112897585	0.19228633611021273	0.28466432972854605	1.9148863454726364	0.11126384720600857	0.786732259599388	0.5029216646152763	1.592346287917196	1.2838301961104088	0.1877564057929204	1.428727510718701	0.6993882336011064	0.848218699287651	0.6856390946973896	1.0569899500537296	0.6434852063742964	0.35480242338098744	1.3723341457928102	0.9064327465923361	0.8044383440868774	1.0626458100685827	0.24484959809970164	0.6365876036321563	1.1424408087645155	2.0754818639678887	1.2248937571557454	0.6193241038871689	0.5589987729575778	0.6349613658217619	1.4596290555264324	1.2152120252038792	0.4134051000672816	0.32534353098571245	0.7147791714989111	1.5456939253470097	1.2454758615156747	0.8042783837363743
BIRC7	-7.20370356867339	-8.420870211906614	-7.4313309757000745	-9.353769441385467	-10.670798658154599	-9.361059201809894	-9.59689568417032	-8.06290897494274	-9.849402572896253	-8.574852273474328	-8.193322014522462	-6.05658100501817	-7.736984712751191	-7.710390738783303	-6.8192598379107	-6.737967704612782	-6.587247476521121	-7.0645965903731	-7.960555357922594	-7.454249236074553	-8.700092365453258	-8.329074297636073	-7.470102871517501	-9.669329250230003	-7.769018928376141	-7.973160701639319	-7.994388267645373	-7.656014784540872	-6.61282092767534	-6.369525600783614	-8.273129434937164	-9.674208428078256	-5.8581207316278	-8.24250873880073	-7.605558239043557	-8.009735542700867	-7.6363832879001805	-7.563675010712288	-6.624315964542937	-7.838129032867123	-8.159584009070052	-8.025783002601834	-9.188116055231049	-6.710132429771409	-7.808537206635986	-6.918304272627616	-5.733586114392658	-7.110745857118715	-7.478991480251498	-6.456071142429963	-6.765238183440381	-6.876943742627944	-7.373062132255729	-8.554293324383611	-8.624565179760097	-7.342935443077266	-6.501786214631039	-6.067213113668064	-8.222839969420487	-6.816622847404648	-6.922261096600963	-7.947274542972512	-8.10687548386501	-6.545903534241081	-7.02409426134291	-8.737300281004327	-7.4818788421132965	-8.761103972185797	-9.099316764882435	-6.997307421631163	-6.364592315480266	-8.9683289501581	-7.742941031441585	-5.9854374558934005	-6.619190303583942	-7.024979342901439	-9.061519797421418	-6.7312950895091035	-7.894844411093292	-6.295306208847698	-8.43107355323179	-7.902494541369098	-8.965816046446044	-8.838618644885422	-9.172633876607556	-4.203097668010475	-7.0375405086160665	-8.184879656608718	-5.537570223263131	-12.624886842216913	-7.154119904938742	-7.531877058058708	-7.4996217324991825	-7.271245438260976	-8.853537228867847	-7.855695748233195	-8.198520844405088	-6.405490777102983	-7.680686851211526	-7.739827015416921	-8.206071166882715	-6.691989076174394	-7.211970616768783	-9.10955242032076	-8.846435424819518	-8.194545758877737	-7.37084300954567	-7.916901050200753	-6.683866338077117	-9.748248911581577	-7.21494213065133	-7.99706874406192	-7.052888193746618	-8.182948751555397	-6.772325862957334	-7.138162584106865	-8.684550714140624	-8.44615748336373	-7.085830921004913	-7.104819748640704	-6.425382008831551	-9.36328052987076	-6.753450322867145	-5.693753136156477	-8.678584019900004	-9.527300957044055	-6.714930687966259	-7.3315880485695	-7.273416843118767	-8.24054378616534	-8.682691353983035	-7.686724028376911	-8.92775420735682	-7.602913839263508	-8.141122379241018	-8.496968399761503	-7.2587045195556215	-8.996208054963535	-8.41658358176036	-6.456022948033853	-8.621154465690076	-8.001652081292466	-7.0939190859297305	-7.494316032490394	-7.838339465529096	-7.91015605071571	-8.554741207768139	-8.327112034545003	-9.033643269702036	-6.737064109616728	-8.598641507514127	-6.96942409327907	-7.397527064652003	-6.655282044842789	-7.5915643164060995	-7.668796653609029	-9.146555450296955	-7.833925048792281	-6.916541944798926	-5.395019685207981	-7.54148203308176	-7.156380106866921	-7.202780155159598	-7.747776588591805	-8.203869757654637	-6.775614530893263	-8.083964428575676	-9.60281259788627	-7.822634051112125	-8.142919295784994	-8.244932028949652	-7.682422990721733	-6.246817629242145
CCL2	-3.6722510023579904	-2.1506377745914484	0.028278415071836704	-4.224178826450849	-6.9595872903532765	-5.244829160460435	-6.445066853110472	-1.6386276819189298	-2.8333197598329303	0.5278934526717958	-3.578535292991699	-2.5356652567134432	-2.764065265942346	0.8723901462315595	-4.639536659801722	-2.668183995331823	-1.6586320004156843	-8.277730276849912	-0.6818644596907966	-2.9984387752487756	-3.5819697180523082	-2.195512368225387	-1.7112405009004483	-2.8037286609013456	-2.659961964423923	1.214123781055923	-1.5770067746583667	-4.472641836935997	-3.735770370959594	-2.7483237438283545	-2.573200114867001	-5.06537528976447	-2.2690530245990477	-3.5573071456218326	0.12241824972662485	-3.36866988305842	-0.29200057061571094	-1.0497562102448867	-2.4553729634329287	-3.713271925413462	-0.3346918258678073	-2.7016170647229405	-5.239682487535026	-1.4887777945704368	-1.8748977676383216	-1.5661767417809749	0.22205083066824116	-2.7059916234087353	-2.911728505213304	-0.9092359270989583	-0.29371081650408826	-4.04879121499043	-0.8341086430339661	-5.294789768283552	-4.599684901234209	-4.5763514515848325	-1.9022142617013955	-3.980238505854354	-1.8627378842338302	-3.7037882562244047	-2.5333199385737295	-3.139043891796934	-2.769284245014525	-4.397692772643417	-3.52306501736118	-5.262444258404747	2.2347482236336695	-7.4822492183925675	-5.442828077087034	-3.1009095830242064	-2.0747407894266168	-3.0601608417487167	-3.4285497263636664	-4.387264604987644	-2.045643789350647	-2.7225705633198096	-2.323041919038932	-1.8788403243783396	-0.019744392256770382	-2.7593365905748612	-1.4827984855134204	-2.8306553360877	-3.232788910078906	-4.369948993004115	-0.3561685050992409	-2.4744444719388454	-0.7100810269770825	-3.877988075755713	-5.7739081662032365	-4.7392467395153215	-1.0581953064166338	-0.11106247457996155	-0.18432733942903923	-3.1638825032721716	-1.5235564331853393	-2.671209192965856	-2.9902509891029965	-4.117676111008743	-2.778049467108593	-4.306437332984112	-2.580691890975009	-4.200713447572301	-1.9851645655509031	-4.10617582230188	-3.7487080882889394	-2.0591375209002596	-2.6003763808986466	-7.38603505060553	-2.724969089782755	-4.792124957583296	-6.7777678002397455	-4.257772039794501	-1.1720216892529116	-3.0401169080195327	-3.5102915151859992	-0.5370214202104275	-2.4606050028128994	2.7667486800628858	-1.4794413230940773	-1.5125846668309997	-4.0247501388903295	-2.8772973722136914	-1.0688388196218988	-4.780408248228724	-3.376437371487487	-4.365221472392042	-2.0917958410827975	-0.7816868319486439	-2.641649108529842	-2.9021095612618133	-5.25628728420215	-3.9671393345238375	0.494711206065082	-4.528474233709778	-4.580782555750476	-3.1600988507208125	-5.7631966824960585	-2.148468781350415	-2.609077118348731	-1.1300482726603196	-3.0151450558534894	-3.622314231772066	-4.174849767043142	-3.228721848253347	-3.157503282463688	-3.2321285313686	0.5650147546944915	-2.2407569088740917	-3.0132907747566993	-5.259173630343463	-2.3188408869790127	-2.6985979284562003	-2.36334390363945	-6.3480214707258895	-2.11042154859442	-2.9204586230481837	-2.363236266242467	-1.0942709541122007	-0.4969541561164643	-6.3440843903838715	-1.1663403177781664	0.4328890573151849	-7.426782307691774	-0.4767692219357933	-3.7079537169349894	-0.8710401414539426	0.6683374371584261	-4.441134733696426	-0.9512215215686464	-0.8639447697348839	-1.9083585319319631	-1.020048717912875	-0.3922737913507728
CCL22	-8.07261916803569	-3.063681742486871	-7.155425148861472	-8.011604935291594	-7.10514319475295	-5.220992864276042	-7.143575528837962	-4.42268268312953	-7.423321559864943	-3.5105797875720057	-4.321691162981487	-3.9175444136660325	-5.14236447449024	-7.245410897737994	-6.666307126856125	-5.451029521906136	-6.492954537679287	-9.186156269377099	-3.018437933433802	-2.8860212193945394	-4.192484219185303	-3.3264800182034477	-5.961412056248967	-7.394322754203319	-3.9353923612467554	-3.8926077636589653	-0.6053928533740702	-4.22372447080598	-4.352281762156284	-6.147920175192807	-7.563379422426017	-7.366400109655956	-6.930273110598993	-2.937778034587229	-5.387687893121269	-4.988145362854986	-6.0520728469587475	-3.984888460696528	-7.733023523246148	-4.801718601847103	-8.859333926259882	-3.021169125983917	-5.752231420549521	-5.422028949497275	-4.417390839382691	-4.33828278844268	-6.3226721314442855	-9.476483495724985	-5.438226041914284	-6.352469383495183	-1.995864653194932	-6.4621549130861276	-5.428181370828177	-4.358999865236278	-4.240118103685649	-5.357565253172442	-7.887887113143627	-7.041864531312106	-5.069272020485467	-6.364234288624537	-8.238823706134049	-2.5381729394172687	-5.3583466385527565	-6.118170798844439	-9.48126348084434	-9.78901652629654	-4.6451774657730684	-10.32254827672867	-5.541266002153943	-4.494671747619844	-4.051033668802116	-7.473043642326299	-4.19375189869206	-6.900603892215827	-7.351525797337366	-5.237157210845094	-4.4235789839025195	-4.765797221490001	-5.093136810096562	-5.752586938340162	-0.47519165085368087	-2.107010763190825	-7.414770133889139	-5.9117617865383565	-8.709279985791197	-7.841557761368701	-4.737186858131764	-6.164004694636509	-9.390482600044159	-11.179346410600944	-8.573673755321131	-7.711406157363587	0.030310380705230955	-4.074763955158321	-4.594958263050994	-7.124187766671582	-5.059339029371802	-5.892522453429038	-3.9154823148729356	-6.1719347406227065	-5.769954339572074	-7.944091309894418	-6.692130046822548	-4.8100868832551384	-4.445543287939092	-1.676468974024722	-4.572276571884206	-6.659299758512304	-6.946801497373716	-7.9499045825861	-5.876361110051118	-1.6319975347267146	-2.7800578333185975	-5.029251227129848	-5.4489024953145595	-5.185971187620371	-6.9602921001324916	-6.988794340841498	-5.634064348629577	-6.213716461432231	-8.360847641536516	-6.001699932153315	-5.78808286518537	-10.67621852574219	-4.4272811991218965	-5.232016296903954	-5.669924505261502	-7.899983928912924	-3.9658329925938958	-3.1791050282095306	-6.819152225013738	-2.2346071758128154	-7.04262228749705	-4.713360799364757	-8.953031788735728	-3.3215023275936986	-8.064101072929649	-3.504308624706667	-1.951578320140527	-4.9405766594203975	-4.611557727953819	-8.630834680664709	-4.7897941933367	-7.778900128847891	-5.822099610473639	-4.3479609034098985	-4.193194514310775	-8.18234483396195	-9.380045180534033	-4.2480049259898465	-6.509559181387225	-7.817974868370429	-2.7948849817172388	-6.26034056274529	-4.478713167504644	-4.0475743200067384	-6.254614142477454	-7.522777977877691	-5.651868032353605	-10.167428872913177	-8.495726969190127	-4.919261054964895	-4.871819195313755	-6.352808735676614	-6.747139821074029	-6.406860044850966	-2.0469362638345565	-8.210848244338086	-6.98916757071294	-3.3079582783884796	-8.072935747324806	-8.484836733592427	-7.216143913023904
CD274	-1.7343549657377215	-0.28360140354309227	-0.5155900241024813	-0.63301145979979	-3.182133827857257	-1.1603636531514452	-1.4937519017589151	-0.7526859900509635	-0.610235005233255	-0.8134690915617453	-0.20195408697748363	-1.574733547957334	-0.24716814392667708	-1.1591338879789799	0.027762700606517754	-0.029463667110595004	-0.15939767592996468	-0.2514091608524298	-0.6911609333149764	0.8935742540351574	-1.0899437448138238	-0.5893191694230655	-0.22177126538663305	-1.9760116735826685	0.47143923336745974	-0.6564581488386922	-1.9658746551570738	-0.0916339331416216	-0.2816078725957203	-0.7791205342033658	-1.1055984487830948	-1.2728249328973549	-1.081721798455333	-0.6662688434139161	-0.29507427601112024	-1.076198907819225	-0.7461371701755466	-0.7090126861131667	-0.0740164545305868	-1.1724428024844746	-0.5042273028445141	-0.6334656027943009	-1.133469398375901	-0.601613031657589	-0.4943159220881208	-1.37794561992761	0.2516892878889623	0.14752498453272445	0.41063394828552635	-0.16469576847486866	-2.1435214525478568	-2.0311609677876046	-0.34563158160394014	-0.7486665813741711	0.06640938048315981	0.3241527200943608	0.40021740537500516	-0.3451253804998178	-0.22408789735339507	0.849828276535356	-1.8011313590655673	-0.8536869182226328	-1.8703312420172793	-0.37456220280607067	-0.4568624122365881	-1.4878292575606622	-0.6124177951866274	-0.6967982247589957	-0.5675162641839666	-0.15993643912351185	0.055895960915455234	-0.9139392857877731	-0.2087454256427339	-0.7162723275395244	-1.5507157697706528	0.01687585226571464	-0.4937028288282299	1.0678587790714777	-0.08283796661154685	-0.18810443802666388	-2.831909027080333	-3.2246985204628773	-2.19866599387632	-1.9741117092463432	-2.279596099644283	-0.3983520013527597	-0.7873093633947992	-1.0373927223080202	-0.20586069581147104	-3.3541024320784416	0.5653311337470992	-0.9956437902342286	-2.8399129035881314	-0.6194243720842376	-0.8870949516286855	-1.4828867681674067	-0.5867526690290532	0.22450456280212094	0.6171778565535178	0.28663474998387795	-1.362728242000303	-0.4368817542821768	-0.8297422060245934	-1.924461996310968	-0.4119780114456697	-1.7696325782529536	0.027433125089174837	-1.1686164767720983	0.006066362244124157	-1.927180088051304	-1.7223944029535003	-1.583160939055233	-0.17133222121729386	-0.1976269202314569	0.1946500682316019	0.3241157104545138	-0.45343295581799925	0.48356475297885915	-1.1492529394227065	-0.08956952226794535	-0.1556802553719221	-0.14976819193311464	0.5794331795031002	-0.07829586563641389	-0.8391028864076011	-0.7682457032828545	-1.2385586351036508	-1.0254974895802258	-0.10614528092300102	-0.7440663231244002	0.7125807033206302	-1.9822462604110553	1.4032257442176395	-1.037179409329779	-0.763234778530089	-0.7705614731025232	0.978580278602494	-1.2807538860983305	-1.6530418742398645	0.5681816304807885	-0.23864744099729052	0.09745406512416821	-0.015005040645127643	-0.040131504398893014	-1.9239776431092812	-2.19540558376295	0.8239169527706816	-0.8648390545531912	0.31995811366173665	1.0124365879742578	-0.08610390263158774	-1.5503923035643705	-0.6519095158949106	-1.4735812126795045	0.6906703440439221	-1.8634940222141934	-1.1646503438091385	-1.3617047622528267	-1.9914186167803418	-1.0602069127032072	1.1261901764177678	-1.021526028117563	-0.3950314867780813	-0.5321096351551171	-0.08163775285549679	-1.1166547157943558	-2.1430629832780097	-1.2325696318433756	-1.5253034926330713	0.5251219292500284	-0.35672713091640684	-0.8966833366094065	-0.25676076039217133
