Name	sample	TCGA-2J-AAB1-01	TCGA-2J-AAB4-01	TCGA-2J-AAB6-01	TCGA-2J-AAB8-01	TCGA-2J-AAB9-01	TCGA-2J-AABA-01	TCGA-2J-AABE-01	TCGA-2J-AABF-01	TCGA-2J-AABH-01	TCGA-2J-AABI-01	TCGA-2J-AABK-01	TCGA-2J-AABO-01	TCGA-2J-AABP-01	TCGA-2J-AABR-01	TCGA-2J-AABT-01	TCGA-2J-AABU-01	TCGA-2J-AABV-01	TCGA-2L-AAQA-01	TCGA-2L-AAQE-01	TCGA-2L-AAQI-01	TCGA-2L-AAQJ-01	TCGA-2L-AAQL-01	TCGA-2L-AAQM-01	TCGA-3A-A9I5-01	TCGA-3A-A9I7-01	TCGA-3A-A9I9-01	TCGA-3A-A9IB-01	TCGA-3A-A9IC-01	TCGA-3A-A9IH-01	TCGA-3A-A9IJ-01	TCGA-3A-A9IL-01	TCGA-3A-A9IN-01	TCGA-3A-A9IO-01	TCGA-3A-A9IR-01	TCGA-3A-A9IS-01	TCGA-3A-A9IU-01	TCGA-3A-A9IV-01	TCGA-3A-A9IX-01	TCGA-3A-A9IZ-01	TCGA-3A-A9J0-01	TCGA-3E-AAAY-01	TCGA-3E-AAAZ-01	TCGA-F2-6879-01	TCGA-F2-6880-01	TCGA-F2-7273-01	TCGA-F2-7276-01	TCGA-F2-A44G-01	TCGA-F2-A44H-01	TCGA-F2-A7TX-01	TCGA-F2-A8YN-01	TCGA-FB-A4P5-01	TCGA-FB-A4P6-01	TCGA-FB-A545-01	TCGA-FB-A5VM-01	TCGA-FB-A78T-01	TCGA-FB-A7DR-01	TCGA-FB-AAPP-01	TCGA-FB-AAPQ-01	TCGA-FB-AAPS-01	TCGA-FB-AAPU-01	TCGA-FB-AAPY-01	TCGA-FB-AAPZ-01	TCGA-FB-AAQ0-01	TCGA-FB-AAQ1-01	TCGA-FB-AAQ2-01	TCGA-FB-AAQ3-01	TCGA-FB-AAQ6-01	TCGA-H6-8124-01	TCGA-H6-8124-11	TCGA-H6-A45N-01	TCGA-H6-A45N-11	TCGA-H8-A6C1-01	TCGA-HV-A5A3-01	TCGA-HV-A5A3-11	TCGA-HV-A5A4-01	TCGA-HV-A5A5-01	TCGA-HV-A5A6-01	TCGA-HV-A7OL-01	TCGA-HV-A7OP-01	TCGA-HV-AA8V-01	TCGA-HV-AA8X-01	TCGA-HZ-7289-01	TCGA-HZ-7918-01	TCGA-HZ-7919-01	TCGA-HZ-7920-01	TCGA-HZ-7922-01	TCGA-HZ-7923-01	TCGA-HZ-7924-01	TCGA-HZ-7925-01	TCGA-HZ-7926-01	TCGA-HZ-8001-01	TCGA-HZ-8002-01	TCGA-HZ-8003-01	TCGA-HZ-8005-01	TCGA-HZ-8315-01	TCGA-HZ-8317-01	TCGA-HZ-8519-01	TCGA-HZ-8636-01	TCGA-HZ-8637-01	TCGA-HZ-8638-01	TCGA-HZ-A49G-01	TCGA-HZ-A49H-01	TCGA-HZ-A49I-01	TCGA-HZ-A4BH-01	TCGA-HZ-A4BK-01	TCGA-HZ-A77O-01	TCGA-HZ-A77P-01	TCGA-HZ-A77Q-01	TCGA-HZ-A8P0-01	TCGA-HZ-A8P1-01	TCGA-HZ-A9TJ-01	TCGA-HZ-A9TJ-06	TCGA-IB-7644-01	TCGA-IB-7645-01	TCGA-IB-7646-01	TCGA-IB-7647-01	TCGA-IB-7649-01	TCGA-IB-7651-01	TCGA-IB-7652-01	TCGA-IB-7654-01	TCGA-IB-7885-01	TCGA-IB-7886-01	TCGA-IB-7887-01	TCGA-IB-7888-01	TCGA-IB-7889-01	TCGA-IB-7890-01	TCGA-IB-7891-01	TCGA-IB-7893-01	TCGA-IB-7897-01	TCGA-IB-8126-01	TCGA-IB-8127-01	TCGA-IB-A5SO-01	TCGA-IB-A5SP-01	TCGA-IB-A5SQ-01	TCGA-IB-A5SS-01	TCGA-IB-A5ST-01	TCGA-IB-A6UF-01	TCGA-IB-A6UG-01	TCGA-IB-A7LX-01	TCGA-IB-A7M4-01	TCGA-IB-AAUM-01	TCGA-IB-AAUN-01	TCGA-IB-AAUO-01	TCGA-IB-AAUP-01	TCGA-IB-AAUQ-01	TCGA-IB-AAUR-01	TCGA-IB-AAUS-01	TCGA-IB-AAUT-01	TCGA-IB-AAUU-01	TCGA-IB-AAUV-01	TCGA-IB-AAUW-01	TCGA-L1-A7W4-01	TCGA-LB-A7SX-01	TCGA-LB-A8F3-01	TCGA-LB-A9Q5-01	TCGA-M8-A5N4-01	TCGA-OE-A75W-01	TCGA-PZ-A5RE-01	TCGA-Q3-A5QY-01	TCGA-Q3-AA2A-01	TCGA-RB-A7B8-01	TCGA-RB-AA9M-01	TCGA-RL-AAAS-01	TCGA-S4-A8RM-01	TCGA-S4-A8RO-01	TCGA-S4-A8RP-01	TCGA-US-A774-01	TCGA-US-A776-01	TCGA-US-A779-01	TCGA-US-A77E-01	TCGA-US-A77G-01	TCGA-US-A77J-01	TCGA-XD-AAUG-01	TCGA-XD-AAUH-01	TCGA-XD-AAUI-01	TCGA-XD-AAUL-01	TCGA-XN-A8T3-01	TCGA-XN-A8T5-01	TCGA-YB-A89D-01	TCGA-YB-A89D-11	TCGA-YH-A8SY-01	TCGA-YY-A8LH-01	TCGA-Z5-AAPL-01
TDO2-201	ENST00000503634.5	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-0.9686	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.816	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.0469	-9.9658	-9.9658	-9.9658	-3.0469	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
TDO2-202	ENST00000506072.5	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.0529	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	0.099	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.1714	-9.9658	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.7274	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.3183	-9.9658	-1.4699	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-2.8262	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
TDO2-203	ENST00000506181.5	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-4.6082	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.0469	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
TDO2-204	ENST00000507590.5	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.0529	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.7274	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.3884	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.1779	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
TDO2-205	ENST00000509738.1	-9.9658	-3.1714	-9.9658	-3.458	-9.9658	-3.1714	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-4.6082	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-4.6082	-5.0116	-9.9658	-9.9658	-2.7274	-9.9658	-9.9658	-4.035	-3.816	-4.6082	-9.9658	-2.8262	-9.9658	-9.9658	-5.0116	-3.458	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-2.9324	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-3.816	-2.1779	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-4.2934	-3.458	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-3.458	-3.6259	-9.9658	-9.9658	-9.9658	-1.8314	-4.2934	-9.9658	-3.458	-4.035	-4.6082	-4.6082	-2.9324	-2.9324	-3.6259	-9.9658	-4.6082	-2.8262	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-4.6082	-3.0469	-9.9658	-4.6082	-9.9658	-5.0116	-9.9658	-5.5735	-3.6259	-9.9658	-4.035	-9.9658	-9.9658	-4.2934	-5.0116	-9.9658	-3.816	-4.6082	-2.4659	-5.5735	-4.2934	-5.0116	-9.9658	-3.0469	-4.6082	-3.816	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-5.0116	-3.6259	-9.9658	-2.6349	-2.5479	-4.2934	-9.9658	-4.6082	-3.816	-3.6259	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-5.0116	-9.9658	-3.6259	-9.9658	-4.035	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-4.2934	-4.6082	-4.2934	-5.0116	-9.9658
TDO2-206	ENST00000510293.1	-9.9658	-9.9658	-9.9658	-9.9658	0.5568	-9.9658	-9.9658	-9.9658	-9.9658	0.1648	-9.9658	-9.9658	-9.9658	0.5859	-0.6416	-9.9658	-1.9942	-0.6643	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-1.4305	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.9324	-9.9658	-9.9658	-2.8262	0.6145	-9.9658	-9.9658	-0.5332	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.7809	-0.6643	-9.9658	-9.9658	-9.9658	-1.7809	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-0.4131	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.8836	-9.9658	-9.9658	-9.9658	-9.9658	-1.3548	-9.9658	-9.9658	-0.8599	-9.9658	-9.9658	-9.9658	-9.9658	-1.6394	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.816	-9.9658	-2.2447	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.7322	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-1.9942	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.6394	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-3.3076	-9.9658	-0.5973	-0.7108	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
TDO2-207	ENST00000512584.5	-9.9658	-3.458	-4.035	-5.0116	-9.9658	-5.5735	-4.2934	-5.0116	-5.0116	-4.6082	-6.5064	-4.2934	-3.0469	-4.2934	-4.2934	-9.9658	-9.9658	-3.458	-6.5064	-4.6082	-4.035	-9.9658	-6.5064	-6.5064	-4.035	-9.9658	-3.3076	-5.0116	-5.0116	-9.9658	-9.9658	-6.5064	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-5.0116	-5.5735	-5.5735	-4.6082	-9.9658	-9.9658	-9.9658	-3.1714	-4.6082	-3.6259	-9.9658	-4.6082	-6.5064	-5.5735	-4.2934	-4.2934	-6.5064	-5.5735	-4.6082	-9.9658	-9.9658	-2.7274	-9.9658	-4.2934	-3.458	-4.6082	-5.0116	-9.9658	-5.0116	-5.5735	-3.458	-2.7274	-3.458	-5.5735	-3.6259	-5.5735	-2.5479	-3.6259	-5.0116	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-5.5735	-3.1714	-5.5735	-5.5735	-4.2934	-3.1714	-3.816	-4.035	-6.5064	-2.114	-6.5064	-9.9658	-4.035	-4.2934	-4.2934	-2.8262	-2.6349	-4.035	-4.6082	-9.9658	-4.2934	-4.035	-5.0116	-5.5735	-9.9658	-4.2934	-4.035	-5.0116	-6.5064	-9.9658	-9.9658	-3.458	-9.9658	-5.0116	-9.9658	-9.9658	-3.1714	-6.5064	-6.5064	-6.5064	-5.5735	-5.5735	-6.5064	-5.0116	-4.6082	-5.0116	-2.7274	-5.5735	-5.0116	-6.5064	-6.5064	-3.1714	-5.5735	-5.5735	-9.9658	-5.0116	-6.5064	-6.5064	-5.5735	-5.0116	-4.2934	-3.0469	-4.6082	-2.8262	-3.0469	-3.3076	-2.6349	-4.6082	-5.5735	-6.5064	-5.0116	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-4.2934	-3.3076	-5.0116	-2.5479	-9.9658	-6.5064	-2.8262	-4.2934	-4.2934	-9.9658	-6.5064	-5.5735	-9.9658	-5.0116	-5.5735	-3.816	-2.7274	-5.5735	-4.2934	-3.458	-4.6082	-4.035	-2.5479	-9.9658	-2.9324
TDO2-208	ENST00000536354.2	-0.4521	1.8201	3.3307	0.7832	2.3508	0.6608	2.0254	2.6278	1.4547	2.4412	0.9115	3.034	4.4509	2.9618	1.5064	1.934	-3.458	0.4125	0.9935	1.2394	2.7636	0.1776	-1.5951	0.605	2.0395	0.24	1.683	0.2881	1.4335	-2.7274	-1.4305	-2.0529	-1.8836	0.03	-9.9658	0.1903	0.8568	2.6371	0.5666	0.4447	2.1734	1.2271	0.1124	-5.5735	3.0376	2.945	1.3791	2.328	1.4859	1.4859	2.1509	1.8444	1.3846	2.3164	0.3685	2.5313	-5.0116	1.3791	2.5561	-0.5756	1.3567	1.7141	-0.5332	1.1897	1.1117	2.2175	0.4865	1.6374	4.2289	2.1894	-0.5973	1.884	0.8568	4.8213	2.299	3.0654	0.5859	0.4552	-4.6082	2.167	0.8164	-3.3076	2.9262	2.2268	2.2753	2.3479	1.6512	3.208	3.1733	1.8722	2.59	2.971	1.5465	0.6608	0.6332	2.2513	1.0079	3.1908	3.8269	2.5036	2.2019	1.9968	1.7273	3.3177	1.8762	1.683	0.9862	3.1079	1.6785	-0.2159	-0.1828	-0.4921	-1.4305	3.5584	0.6608	3.6312	1.4547	2.2452	2.5731	0.9642	1.3051	0.1124	-0.2498	3.1327	1.3735	3.1261	3.245	2.8402	2.9167	0.605	1.8078	0.8883	0.0854	4.4108	2.4571	1.5366	-0.2498	0.4016	-0.3201	-0.1665	0.2522	1.177	0.605	3.0411	1.4441	3.6405	3.245	2.2931	1.7273	2.0742	1.3051	1.642	-0.4719	-0.4921	0.2881	1.2636	0.1519	-0.5125	2.9013	1.5415	1.8524	2.8117	3.2251	0.1257	1.8078	2.0325	2.1147	-3.816	-0.5973	0.0158	-1.1488	2.0218	-0.0277	2.8341	1.9675	0.3685	2.5536	2.6715	2.826	3.0074	3.8177	-1.3548	2.1247
TGFB1-201	ENST00000221930.5	5.6843	5.0184	6.1829	5.0764	5.5457	5.8829	5.837	5.62	5.0566	5.6189	3.5547	5.6142	7.0311	5.9006	5.3903	5.7115	2.1862	5.4996	5.243	5.1922	5.393	5.4595	4.7225	5.658	5.8699	4.235	6.3254	5.9572	4.5217	4.1252	4.588	4.3024	4.656	3.1311	3.0199	5.4053	3.7193	5.5113	5.4002	5.4111	5.1027	5.0922	5.1314	1.6649	5.7477	5.4829	4.6101	5.3187	4.6999	5.2304	5.3205	5.5211	6.3031	5.442	5.3274	5.8079	1.1706	4.6606	6.1291	3.6312	5.1823	5.9096	4.3674	5.1575	4.6759	3.5669	4.837	6.3623	5.3712	5.4634	5.1433	4.6662	6.3098	5.8187	5.3284	5.0955	4.8012	4.9241	2.7095	5.4463	4.6977	2.9488	4.8007	4.6224	4.7804	5.2843	5.1314	4.1044	5.4797	5.0095	5.1044	4.8788	3.8401	5.9819	5.1277	3.8905	4.5669	5.5091	4.9695	3.6148	5.3335	4.0567	5.7629	5.4499	5.8605	5.7391	4.9336	5.8535	4.905	3.7699	5.2601	5.0726	4.5583	5.3523	4.8837	5.166	3.6532	4.7523	5.5543	4.6148	5.5644	4.506	4.7804	5.0321	4.7677	6.1102	4.8197	5.447	5.1839	3.2297	5.6727	5.4111	3.6184	6.1781	6.25	5.5708	5.7277	5.1404	5.879	5.7269	3.8391	4.5072	4.3162	5.8602	5.2817	6.2873	6.2188	5.6271	5.302	5.7407	5.1115	5.0588	3.5436	5.9732	4.1939	5.4516	5.5056	5.3277	5.9045	5.0786	5.5491	5.2013	5.6648	4.178	5.9575	5.7057	5.2574	2.8974	4.4317	5.8112	4.5079	5.8133	5.4516	5.427	5.2453	5.6582	6.0186	5.9155	5.957	6.152	5.9531	5.6574	5.7195
TGFB1-202	ENST00000597453.1	0.346	0.8164	3.0961	0.346	-0.6643	1.3225	0.8726	0.24	0.3231	-9.9658	0.3796	2.0325	2.1013	0.7321	-0.1993	-9.9658	0.6145	0.099	-1.7809	-1.8314	-0.5125	-0.5756	-9.9658	-0.394	0.5069	-1.4305	1.5115	0.2762	-9.9658	-9.9658	-0.8084	-9.9658	-0.2328	-1.9942	-0.3383	1.1641	-9.9658	1.6234	0.6145	1.0363	1.1577	-0.5973	0.4865	-9.9658	0.9038	0.2154	-0.2671	-9.9658	-2.2447	-0.9132	0.605	0.7146	0.7493	0.6517	0.8246	1.5165	-9.9658	-9.9658	0.1648	-9.9658	1.9073	3.3577	0.8327	-9.9658	0.058	0.1903	0.3685	-0.0574	-0.9686	-0.3383	1.8762	-0.9132	2.2421	0.3796	0.4447	0.1519	0.8488	0.5859	-9.9658	-0.0277	-1.6394	-9.9658	2.2144	1.7702	1.614	1.8323	1.7141	-2.4659	-0.1665	-2.0529	2.609	1.0007	-0.4521	1.0079	-0.7834	-9.9658	-0.2498	-0.1993	1.2394	-0.5973	0.346	-1.2828	0.6145	-9.9658	-1.1488	-0.2671	-0.7834	0.4967	-0.7346	-0.5756	1.0222	-0.5125	-0.5543	0.1903	1.8918	2.5238	-9.9658	-2.3147	-0.3383	-2.3884	0.8408	2.5011	-0.8863	1.5366	1.412	0.3115	-0.0574	0.0014	2.3536	-0.5125	0.24	0.4552	-1.1488	-0.8863	-0.9406	1.2333	0.8568	0.9862	1.2394	0.8568	-2.1779	0.1776	0.7407	1.1512	0.6608	2.496	1.9527	0.0014	-0.9132	0.537	0.8327	0.0854	0.4125	-0.3383	-9.9658	0.1124	0.5568	-0.2671	2.3843	2.6895	-0.7108	-0.0574	1.0642	1.3846	1.2815	2.3337	1.4174	-0.7588	-0.0425	1.1117	-1.9379	1.8722	0.6517	2.8341	1.6604	0.4125	1.4335	1.6695	1.5806	0.6699	1.2992	1.334	3.2959
TGFB1-203	ENST00000598758.5	2.8034	2.3077	4.5736	4.0567	1.9188	3.3591	2.7292	1.7489	2.0707	0.9568	2.4306	3.7496	3.6972	2.1925	1.8722	4.1186	1.6875	1.7744	2.5388	-0.1828	2.0946	3.2856	0.7999	4.835	2.1047	1.7009	2.3536	3.2096	0.8488	1.0573	0.3685	0.9935	1.2756	0.2029	0.6145	1.6785	0.9568	2.7292	3.1523	2.8936	1.7185	1.7403	2.7951	-1.5105	2.5536	2.9692	1.5266	1.4652	0.6332	1.7828	0.4125	-0.1993	2.3953	4.0287	3.1876	2.0218	0.4967	2.3479	2.6918	1.6558	4.287	3.3492	3.0181	3.7825	3.4791	3.47	2.4831	1.1117	0.8568	0.8082	2.1638	0.8726	1.2875	0.8805	-0.2328	0.8408	1.3956	3.7094	3.4856	3.0515	0.8961	-1.5522	3.3307	3.7291	3.2841	3.7804	2.6019	-0.0877	3.5098	1.4962	4.1852	2.5363	0.8408	1.9073	1.5661	-1.0559	0.4447	1.3735	0.8568	-0.3201	-2.1779	0.03	-0.3201	0.8164	1.4281	0.7579	1.4859	2.0218	2.0465	1.9712	2.1606	1.9034	1.7229	3.4596	3.055	3.652	2.3508	1.6374	1.0915	1.8722	3.5982	3.1924	2.6255	3.5742	3.7496	3.8044	2.9562	3.6042	3.1523	0.7493	0.8647	1.4228	-0.0574	2.6441	2.578	2.4985	2.296	1.3735	1.5266	1.1184	0.2522	1.9149	2.828	1.6649	3.1637	1.3283	2.3308	1.3109	2.1476	2.2113	1.0847	1.3901	0.3796	0.5666	-2.1779	0.8408	4.3876	2.6828	2.7227	4.6404	2.3451	0.7664	2.3106	1.9073	1.2455	2.5996	1.9859	0.6699	3.5098	2.791	-0.8863	3.3828	2.4252	3.66	3.4251	2.167	2.7139	2.8819	1.9638	3.2915	3.9974	2.6348	3.7017
TGFB1-204	ENST00000600196.1	0.9789	-0.2159	1.4388	0.2029	0.5568	1.3735	0.4125	0.0718	-0.0574	1.3283	-1.5951	-0.0425	3.1377	0.1257	1.105	0.9716	-0.5543	0.9419	1.5465	0.9789	1.7316	2.0254	1.4065	2.9186	1.3846	-1.3183	2.6067	2.8341	0.4447	1.4494	0.1124	0.4125	-0.2159	-9.9658	-1.3183	1.1184	0.0158	0.24	0.6969	0.679	1.4962	1.0915	0.6969	-9.9658	1.614	0.9038	2.2421	0.5271	-0.3022	0.6332	3.0876	2.5061	4.1547	2.4439	1.7489	1.4228	-2.1779	0.4233	2.1957	-2.9324	1.9638	2.2723	-1.0262	0.7233	-0.9406	0.4865	0.1776	2.6302	1.8363	1.8282	1.0433	0.517	3.2707	2.0254	1.5514	1.7316	2.328	2.1638	-0.3022	0.9191	0.2642	-4.2934	-0.7588	0.3907	0.3231	0.4761	1.5216	-1.2828	1.334	-0.7834	-0.8599	-0.3566	-0.7834	2.0707	0.7493	-0.6416	0.434	0.0158	1.2576	-1.2481	-9.9658	-0.013	2.4883	2.694	1.7053	2.05	0.9493	1.0711	1.3167	0.4865	1.642	0.3685	-0.9686	1.2992	-0.6643	0.2029	-1.5105	0.8246	-0.1187	-9.9658	0.8805	-0.4521	0.24	1.1184	-0.4719	-9.9658	-0.4325	0.2522	0.7664	-1.8314	1.3956	1.614	-0.3201	1.7786	1.8996	1.0222	1.125	1.3623	2.5924	1.0779	-0.2159	0.5955	1.1706	1.7273	0.3115	1.9264	2.3479	1.8119	0.679	1.949	0.5271	0.2642	-0.9686	1.7575	-0.0725	2.0912	2.7227	1.6649	2.0742	1.2455	1.5612	2.05	1.5758	-0.0877	1.7316	1.7575	1.0711	-1.8314	1.674	1.0293	0.4865	2.6371	0.6699	1.9226	1.334	1.8078	2.0569	1.9749	2.2237	2.2452	2.3222	2.2543	0.9115
